Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
PU-CMP-9019,Social Media,Youth,7,"YouTube, Google, WhatsApp",66923,8807,3759,1616,1281488,158.96,3.99,Bengali,21.19,Working Women,22-01-2025
PU-CMP-9020,Influencer,College Students,19,"YouTube, Instagram, WhatsApp",69608,5101,1470,781,301466,159.44,1.42,Tamil,10.56,College Students,07-08-2024
PU-CMP-9021,Email,Youth,5,"WhatsApp, Email, Instagram",44499,3352,1601,933,746400,199.71,3.01,Hindi,13.23,College Students,04-08-2024
PU-CMP-9022,Influencer,Youth,12,Google,59326,1615,569,229,164880,465.17,0.55,Tamil,4.07,College Students,28-11-2024
PU-CMP-9023,SEO,Premium Shoppers,19,"Google, Facebook",38448,1183,312,231,135366,1118.51,-0.48,Bengali,4.49,Premium Shoppers,15-09-2024
PU-CMP-9024,Email,College Students,29,"Instagram, Facebook, WhatsApp",44728,4681,1814,684,385776,179.08,2.15,English,16.05,Youth,30-01-2025
PU-CMP-9025,Email,College Students,17,"Instagram, Google",50411,2624,1116,410,178760,410.98,0.06,Bengali,8.23,Working Women,15-12-2024
PU-CMP-9026,Email,Working Women,30,"YouTube, Email, Google",99998,11925,4270,1699,1258959,44.26,15.74,Tamil,17.89,Premium Shoppers,30-11-2024
PU-CMP-9027,Social Media,Working Women,13,"Google, Email, YouTube",97124,13113,4495,1642,1218364,182.59,3.06,English,19.82,Youth,29-10-2024
PU-CMP-9028,Paid Ads,Working Women,14,"Email, WhatsApp, Facebook",45065,3145,1271,999,402597,290.03,0.39,Hindi,12.02,Tier 2 City Customers,26-03-2025
PU-CMP-9029,Influencer,College Students,24,"WhatsApp, YouTube",15413,1702,700,529,397279,314.92,1.38,Tamil,19.02,College Students,03-12-2024
PU-CMP-9030,Email,Working Women,30,"Email, Instagram, WhatsApp",37127,2008,811,305,231495,283.83,1.67,English,8.41,Premium Shoppers,11-10-2024
PU-CMP-9031,Influencer,College Students,24,"Google, Email",42066,5102,2864,2031,1314057,35.18,17.39,Tamil,23.77,College Students,04-09-2024
PU-CMP-9032,SEO,Tier 2 City Customers,17,WhatsApp,16653,1778,967,332,198204,226.34,1.64,Bengali,18.48,Youth,04-09-2024
PU-CMP-9033,Influencer,Premium Shoppers,24,Google,92405,2453,1242,579,314976,301.12,0.81,English,4.63,Working Women,20-12-2024
PU-CMP-9034,Paid Ads,Premium Shoppers,17,Google,21160,2860,1691,521,298012,265.88,1.15,Hindi,23.97,Premium Shoppers,02-07-2024
PU-CMP-9035,Influencer,Tier 2 City Customers,19,"Facebook, WhatsApp",13269,660,214,158,46610,1508.92,-0.8,English,7.78,Working Women,11-01-2025
PU-CMP-9036,Paid Ads,Working Women,5,Google,75797,5524,2477,1503,348696,35.62,5.51,English,12.54,Youth,14-01-2025
PU-CMP-9037,SEO,Youth,26,"WhatsApp, YouTube, Facebook",69332,8401,4757,3039,1653216,38.92,12.98,English,23.36,Working Women,25-03-2025
PU-CMP-9038,Social Media,Premium Shoppers,18,WhatsApp,38095,3668,1498,989,418347,209.04,1.02,Tamil,16.16,Premium Shoppers,28-11-2024
PU-CMP-9039,Influencer,Tier 2 City Customers,5,"Email, WhatsApp, Google",47005,2372,1404,905,274215,160.7,0.89,Bengali,9.96,Tier 2 City Customers,06-01-2025
PU-CMP-9040,Influencer,Premium Shoppers,11,"Google, Email, YouTube",34186,4636,1137,367,82942,315.78,-0.28,English,17.96,Tier 2 City Customers,02-08-2024
PU-CMP-9041,SEO,Tier 2 City Customers,27,Instagram,84299,4188,1244,883,637526,96.62,6.47,Tamil,7.49,Youth,10-08-2024
PU-CMP-9042,Paid Ads,Tier 2 City Customers,12,Google,86903,12235,2617,872,476984,275.04,0.99,English,18.09,Working Women,21-02-2025
PU-CMP-9043,Paid Ads,College Students,20,"WhatsApp, Email, Instagram",80760,8545,3640,1334,316158,98.08,1.42,Bengali,16.74,College Students,02-11-2024
PU-CMP-9044,Paid Ads,Working Women,28,"Google, Facebook, Instagram",73895,3317,1449,579,448725,225.68,2.43,Tamil,7.23,Premium Shoppers,29-08-2024
PU-CMP-9045,Paid Ads,Tier 2 City Customers,7,"YouTube, WhatsApp",95676,8739,3962,1663,981170,127.38,3.63,English,15.01,Working Women,08-01-2025
PU-CMP-9046,Paid Ads,Working Women,25,WhatsApp,43763,3799,1569,628,158256,149.79,0.68,Bengali,13.7,Working Women,17-03-2025
PU-CMP-9047,Influencer,Working Women,26,"Google, YouTube",40691,3222,964,724,492320,216.47,2.14,Tamil,12.07,Youth,04-09-2024
PU-CMP-9048,Social Media,Youth,13,"YouTube, Google",99163,4444,2525,930,611010,60.59,9.84,Hindi,7.97,College Students,09-12-2024
PU-CMP-9049,Paid Ads,Working Women,15,"YouTube, Facebook",62065,4916,1030,789,233544,345.1,-0.14,Hindi,10.85,Youth,24-09-2024
PU-CMP-9050,Email,Youth,14,"Email, Facebook, YouTube",57718,1324,389,258,177504,317.39,1.17,Bengali,3.41,Working Women,22-08-2024
PU-CMP-9051,Paid Ads,Working Women,17,"Facebook, YouTube",31696,4166,2179,1642,441698,78.36,2.43,English,25.2,Premium Shoppers,26-09-2024
PU-CMP-9052,SEO,College Students,11,"WhatsApp, Instagram, Email",50835,3127,1186,578,157216,104.32,1.61,Hindi,9.62,Youth,08-04-2025
PU-CMP-9053,SEO,Tier 2 City Customers,11,Google,48468,6031,3551,2281,1083475,80.35,4.91,Tamil,24.48,Working Women,21-07-2024
PU-CMP-9054,Email,Tier 2 City Customers,23,"Facebook, WhatsApp, Email",48354,7070,2235,1014,630708,275.86,1.25,English,21.34,College Students,24-11-2024
PU-CMP-9055,Email,College Students,11,"YouTube, WhatsApp, Google",86250,5031,1868,1075,578350,265.36,1.03,English,9.25,Youth,04-09-2024
PU-CMP-9056,SEO,Working Women,24,"Email, Google",58869,4842,2014,871,255203,172.83,0.7,Bengali,13.13,Premium Shoppers,13-07-2024
PU-CMP-9057,Paid Ads,Premium Shoppers,11,Facebook,82279,8144,2243,1700,538900,78.51,3.04,Bengali,14.69,Premium Shoppers,14-03-2025
PU-CMP-9058,Paid Ads,Youth,22,"WhatsApp, Email",53467,5460,2327,1251,690552,103.38,4.34,Tamil,16.9,Premium Shoppers,31-10-2024
PU-CMP-9059,Paid Ads,Premium Shoppers,14,WhatsApp,70750,4864,1074,830,339470,357.87,0.14,Hindi,9.57,College Students,06-12-2024
PU-CMP-9060,Email,Youth,6,WhatsApp,98739,3769,1113,417,175140,535.62,-0.22,Bengali,5.37,College Students,17-11-2024
PU-CMP-9061,Email,Youth,17,YouTube,25708,2635,941,504,139104,351.48,-0.21,Tamil,15.87,Premium Shoppers,19-05-2025
PU-CMP-9062,SEO,Youth,20,"Facebook, Google",76292,8817,3260,1603,777455,177.66,1.73,Hindi,17.93,College Students,04-06-2025
PU-CMP-9063,Paid Ads,Premium Shoppers,9,WhatsApp,46877,6032,2736,922,329154,266.67,0.34,Tamil,20.67,Tier 2 City Customers,30-09-2024
PU-CMP-9064,Influencer,Youth,18,"Email, Google, Facebook",41558,5565,2049,1530,879750,176.65,2.26,English,22,Premium Shoppers,25-01-2025
PU-CMP-9065,Social Media,Premium Shoppers,23,"Facebook, Instagram, YouTube",20350,1087,521,157,107545,1239.61,-0.45,English,8.67,Tier 2 City Customers,13-10-2024
PU-CMP-9066,Influencer,College Students,9,Email,81352,12188,5890,1933,807994,150.57,1.78,Tamil,24.6,Youth,31-08-2024
PU-CMP-9067,Paid Ads,College Students,17,Instagram,35972,1199,478,265,71020,852.42,-0.69,Tamil,5.4,Premium Shoppers,10-02-2025
PU-CMP-9068,Email,Tier 2 City Customers,21,Google,15293,1764,674,467,131227,192.76,0.46,Tamil,19,Tier 2 City Customers,04-02-2025
PU-CMP-9069,SEO,Premium Shoppers,17,"WhatsApp, YouTube, Facebook",60266,4946,1433,444,235764,480.64,0.1,Tamil,11.32,Premium Shoppers,01-09-2024
PU-CMP-9070,Social Media,Premium Shoppers,21,"Email, YouTube",99257,14100,6456,3870,2082060,36.35,13.8,Tamil,24.61,College Students,07-07-2024
PU-CMP-9071,Paid Ads,College Students,10,"YouTube, WhatsApp, Google",64368,4176,2252,1766,466224,44.92,4.88,Tamil,12.73,College Students,31-01-2025
PU-CMP-9072,Influencer,Working Women,8,YouTube,36762,3928,962,421,173031,566.33,-0.27,English,14.45,College Students,06-02-2025
PU-CMP-9073,Influencer,Tier 2 City Customers,27,"Instagram, WhatsApp, Facebook",35064,4561,2428,806,416702,229.1,1.26,English,22.23,Tier 2 City Customers,23-02-2025
PU-CMP-9074,Influencer,Working Women,21,"YouTube, Instagram",77741,6642,2963,1402,709412,89.91,4.63,Hindi,14.16,Premium Shoppers,13-07-2024
PU-CMP-9075,SEO,Working Women,26,Google,43561,4824,1241,577,436212,305.08,1.48,Hindi,15.25,Tier 2 City Customers,25-03-2025
PU-CMP-9076,Paid Ads,Working Women,28,"YouTube, Facebook",89806,9369,2245,990,695970,61.54,10.42,Hindi,14.03,Youth,12-04-2025
PU-CMP-9077,Social Media,College Students,22,"Facebook, Instagram, Email",60247,6425,3841,2552,834504,107.78,2.03,Tamil,21.28,Working Women,15-02-2025
PU-CMP-9078,Social Media,Premium Shoppers,11,"YouTube, Google, Instagram",75761,5794,1708,1127,865536,210.96,2.64,English,11.39,Working Women,12-10-2024
PU-CMP-9079,Influencer,Tier 2 City Customers,8,Google,23784,3462,819,251,151353,1159.94,-0.48,Hindi,19.05,Youth,23-04-2025
PU-CMP-9080,Influencer,Tier 2 City Customers,18,"Email, WhatsApp, Google",27240,3024,1192,449,315647,365.88,0.92,Hindi,17.13,Youth,27-02-2025
PU-CMP-9081,Paid Ads,Tier 2 City Customers,10,Instagram,75836,8652,3914,2081,1608613,108.68,6.11,Bengali,19.31,Youth,04-12-2024
PU-CMP-9082,Paid Ads,Working Women,15,"Facebook, Email",87080,12584,5080,3115,2351825,34.19,21.08,Bengali,23.86,Premium Shoppers,10-04-2025
PU-CMP-9083,Paid Ads,Working Women,25,"Email, Instagram",59878,4272,1458,614,372698,100.37,5.05,English,10.59,Working Women,17-10-2024
PU-CMP-9084,Influencer,Tier 2 City Customers,26,"WhatsApp, Google",67462,1776,717,504,384552,419.02,0.82,English,4.44,Tier 2 City Customers,21-12-2024
PU-CMP-9085,SEO,Tier 2 City Customers,27,"Email, Instagram",93415,7185,2760,1967,1331659,54.18,11.5,Hindi,12.75,Premium Shoppers,20-10-2024
PU-CMP-9086,Social Media,Tier 2 City Customers,29,"Facebook, Email, YouTube",96301,10552,3207,1860,479880,114.41,1.26,Bengali,16.22,Tier 2 City Customers,19-12-2024
PU-CMP-9087,Influencer,College Students,24,WhatsApp,83933,7285,2535,1676,695540,51.66,7.03,Tamil,13.7,Youth,10-07-2024
PU-CMP-9088,Email,Tier 2 City Customers,28,"WhatsApp, Email, Instagram",99092,9497,4779,1699,569165,164.68,1.03,Tamil,16.12,Tier 2 City Customers,03-05-2025
PU-CMP-9089,Social Media,Premium Shoppers,19,YouTube,43686,1024,562,323,133076,269.48,0.53,Tamil,4.37,College Students,09-03-2025
PU-CMP-9090,Influencer,Premium Shoppers,16,Email,68885,2884,613,254,161798,923.22,-0.31,Hindi,5.45,Premium Shoppers,20-11-2024
PU-CMP-9091,Influencer,Premium Shoppers,15,"YouTube, WhatsApp",13007,1064,631,265,89305,613.02,-0.45,Bengali,15.07,Tier 2 City Customers,26-08-2024
PU-CMP-9092,Paid Ads,Tier 2 City Customers,12,Google,50201,4065,2017,751,199766,113.32,1.35,Tamil,13.61,Premium Shoppers,14-08-2024
PU-CMP-9093,SEO,Working Women,17,"Instagram, Email, YouTube",94546,13660,5150,3642,742968,80.36,1.54,Bengali,23.75,College Students,06-09-2024
PU-CMP-9094,Social Media,Youth,16,"WhatsApp, Google, Email",44692,951,456,259,118104,234.59,0.94,Bengali,3.73,Premium Shoppers,06-09-2024
PU-CMP-9095,Social Media,Premium Shoppers,13,"WhatsApp, Email",62512,2904,1118,513,304209,381.85,0.55,Tamil,7.25,Working Women,15-08-2024
PU-CMP-9096,SEO,Premium Shoppers,21,Google,50776,5686,1172,681,407919,214.63,1.79,Bengali,14.85,Working Women,13-07-2024
PU-CMP-9097,SEO,Youth,24,"YouTube, Facebook, Instagram",52398,6182,2993,1009,677039,270.51,1.48,Bengali,19.44,Working Women,02-08-2024
PU-CMP-9098,Email,Premium Shoppers,30,"Instagram, Google, WhatsApp",52000,2790,874,398,214920,472.41,0.14,Tamil,7.81,Youth,27-01-2025
PU-CMP-9099,Social Media,College Students,29,Email,70698,7463,4476,1884,930696,143.24,2.45,Bengali,19.55,Premium Shoppers,16-11-2024
PU-CMP-9100,Email,College Students,18,"WhatsApp, Facebook",44627,1455,857,298,234228,241.6,2.25,English,5.85,Premium Shoppers,20-09-2024
PU-CMP-9101,Social Media,Premium Shoppers,15,"WhatsApp, Email",62833,9071,4831,1935,1197765,53.03,10.67,Hindi,25.2,Working Women,14-01-2025
PU-CMP-9102,Email,Premium Shoppers,15,"YouTube, Email, WhatsApp",38198,4222,2020,1575,1138725,171.53,3.21,Bengali,20.46,Tier 2 City Customers,17-01-2025
PU-CMP-9103,Social Media,Tier 2 City Customers,8,"YouTube, Instagram, Facebook",80957,10896,4865,3161,2288564,47.71,14.17,Tamil,23.37,Premium Shoppers,22-07-2024
PU-CMP-9104,Influencer,Working Women,20,"Instagram, Google, Facebook",42230,4970,1670,1084,624384,68.39,7.42,English,18.29,Working Women,23-04-2025
PU-CMP-9105,Social Media,Working Women,8,"Facebook, Google",82098,7662,3818,2578,987374,86.17,3.44,Bengali,17.12,Tier 2 City Customers,05-03-2025
PU-CMP-9106,Social Media,Tier 2 City Customers,10,WhatsApp,48025,5667,2205,1387,743432,141.64,2.78,Hindi,19.28,Working Women,25-07-2024
PU-CMP-9107,Influencer,College Students,16,Google,23322,818,330,173,47748,1000.26,-0.72,Bengali,5.66,Working Women,17-11-2024
PU-CMP-9108,Influencer,Premium Shoppers,14,Facebook,87904,3393,1912,1262,913688,198.27,2.65,Hindi,7.47,Premium Shoppers,23-12-2024
PU-CMP-9109,Influencer,Youth,24,"Facebook, Email, WhatsApp",34539,1319,716,246,73554,373.76,-0.2,Tamil,6.6,Youth,08-02-2025
PU-CMP-9110,Social Media,Working Women,13,"YouTube, Google, Facebook",26077,1834,937,616,263648,350.39,0.22,Bengali,12.99,Tier 2 City Customers,19-09-2024
PU-CMP-9111,SEO,Working Women,8,"YouTube, WhatsApp, Email",58778,7078,2599,1109,696452,73.63,7.53,Bengali,18.35,Youth,06-12-2024
PU-CMP-9112,SEO,Premium Shoppers,29,"Google, Email",15700,1275,457,142,57368,1750.66,-0.77,Bengali,11.94,Tier 2 City Customers,28-09-2024
PU-CMP-9113,Email,Tier 2 City Customers,21,"WhatsApp, Email, Facebook",51696,7480,1636,911,618569,297.85,1.28,Bengali,19.4,Working Women,29-04-2025
PU-CMP-9114,Influencer,Working Women,29,"Google, WhatsApp, YouTube",80282,10703,2902,1081,795616,131.09,4.61,English,18.29,College Students,11-11-2024
PU-CMP-9115,Email,Tier 2 City Customers,23,Email,95276,3089,1395,767,273819,91.86,2.89,Hindi,5.51,Premium Shoppers,31-12-2024
PU-CMP-9116,Email,Youth,11,"WhatsApp, Facebook, Instagram",85781,7929,1645,717,415143,278.55,1.08,Hindi,12,Premium Shoppers,06-06-2025
PU-CMP-9117,Paid Ads,Premium Shoppers,7,"WhatsApp, Email",96183,10419,4994,2299,1188583,106.24,3.87,Bengali,18.41,College Students,29-04-2025
PU-CMP-9118,Paid Ads,Tier 2 City Customers,5,Email,60481,4732,2568,1945,637960,123.67,1.65,Tamil,15.29,Working Women,18-02-2025
PU-CMP-9119,Social Media,Premium Shoppers,20,"Google, Instagram, YouTube",38334,1117,427,272,190944,639.71,0.1,Bengali,4.74,Premium Shoppers,14-10-2024
PU-CMP-9120,Paid Ads,Tier 2 City Customers,6,"Email, WhatsApp",57689,3929,1228,666,402930,413.55,0.46,Bengali,10.09,College Students,11-01-2025
PU-CMP-9121,Influencer,Working Women,27,"Google, Facebook",55669,6832,1593,583,300245,435.23,0.18,Bengali,16.18,College Students,02-05-2025
PU-CMP-9122,Email,Working Women,6,Instagram,72070,2816,1447,985,589030,292.44,1.04,Hindi,7.28,Premium Shoppers,08-07-2024
PU-CMP-9123,SEO,College Students,12,"Email, Google, Instagram",50090,2525,890,643,288064,345.39,0.3,English,8.1,Working Women,11-12-2024
PU-CMP-9124,Influencer,Premium Shoppers,12,"Email, Google",63527,5246,2216,1425,369075,143.2,0.81,Tamil,13.99,Tier 2 City Customers,29-03-2025
PU-CMP-9125,SEO,Premium Shoppers,6,Google,13756,1949,756,450,151200,582,-0.42,Bengali,22.94,Youth,05-07-2024
PU-CMP-9126,Email,Working Women,27,Facebook,45333,4486,2577,1261,948272,126.66,4.94,Bengali,18.36,Youth,23-01-2025
PU-CMP-9127,Social Media,Tier 2 City Customers,8,WhatsApp,56518,3236,1518,762,476250,227.12,1.75,Tamil,9.76,Working Women,25-02-2025
PU-CMP-9128,Paid Ads,Tier 2 City Customers,19,YouTube,78118,5200,2064,948,216144,214.72,0.06,English,10.51,College Students,17-03-2025
PU-CMP-9129,Email,Youth,18,"Google, Email",31989,3247,1803,611,138086,390.73,-0.42,Hindi,17.7,Premium Shoppers,31-08-2024
PU-CMP-9130,Influencer,Working Women,11,"Email, Google, Instagram",38448,3499,1549,1016,742696,155.65,3.7,Hindi,15.77,Working Women,20-11-2024
PU-CMP-9131,Influencer,Premium Shoppers,8,"Instagram, YouTube, Facebook",65352,5648,1953,1364,797940,71.12,7.23,Tamil,13.72,Tier 2 City Customers,27-03-2025
PU-CMP-9132,Social Media,Tier 2 City Customers,11,WhatsApp,24314,3226,1611,665,510055,450.99,0.7,Tamil,22.63,Working Women,29-08-2024
PU-CMP-9133,Paid Ads,Youth,15,"Facebook, WhatsApp",99806,14836,6937,4740,2455320,30.73,15.86,Bengali,26.56,Working Women,18-02-2025
PU-CMP-9134,Social Media,Premium Shoppers,26,"Facebook, YouTube, WhatsApp",23283,3332,1788,1187,886689,231.24,2.23,Hindi,27.09,Youth,09-09-2024
PU-CMP-9135,Email,Premium Shoppers,8,"YouTube, Facebook",43777,1231,400,199,109251,1246.98,-0.56,Bengali,4.18,College Students,09-09-2024
PU-CMP-9136,Influencer,College Students,23,Facebook,63567,2540,1243,497,394121,427.65,0.85,English,6.73,Premium Shoppers,11-09-2024
PU-CMP-9137,Influencer,Youth,15,"Facebook, Google",54987,3488,2073,650,243750,160.54,1.34,Bengali,11.3,College Students,06-09-2024
PU-CMP-9138,Social Media,Tier 2 City Customers,26,Instagram,80899,5367,1969,1223,465963,77.26,3.93,English,10.58,Working Women,11-04-2025
PU-CMP-9139,Email,College Students,19,"YouTube, Email",60503,6679,3560,2439,568287,122.55,0.9,English,20.95,Youth,25-03-2025
PU-CMP-9140,Paid Ads,Tier 2 City Customers,17,WhatsApp,10056,801,254,141,37788,1388.56,-0.81,Tamil,11.89,Premium Shoppers,24-01-2025
PU-CMP-9141,Social Media,Tier 2 City Customers,19,"YouTube, Facebook",62058,3511,1048,652,251672,172.94,1.23,Tamil,8.4,Premium Shoppers,12-03-2025
PU-CMP-9142,Influencer,Youth,11,"Email, Instagram",15593,880,180,69,31326,918.2,-0.51,Bengali,7.24,Youth,27-05-2025
PU-CMP-9143,Email,Working Women,22,Instagram,96820,3957,1339,503,190134,334.89,0.13,Bengali,5.99,Working Women,08-09-2024
PU-CMP-9144,SEO,Tier 2 City Customers,6,Facebook,65412,7104,2739,1994,1469578,69.99,9.53,Tamil,18.1,Premium Shoppers,18-05-2025
PU-CMP-9145,Influencer,Premium Shoppers,5,Email,46437,5840,2473,1739,1239907,161.29,3.42,Bengali,21.65,Youth,13-12-2024
PU-CMP-9146,Influencer,Working Women,10,Instagram,80953,7206,2196,1261,287508,127.84,0.78,Tamil,13.17,Tier 2 City Customers,08-01-2025
PU-CMP-9147,Social Media,Tier 2 City Customers,7,"WhatsApp, Email",96973,8345,2537,1635,958110,143.9,3.07,English,12.91,College Students,16-09-2024
PU-CMP-9148,Email,Tier 2 City Customers,17,"Instagram, Google",82413,11222,5479,2971,2082671,70.86,8.89,Hindi,23.87,College Students,28-01-2025
PU-CMP-9149,Email,Working Women,22,YouTube,86179,7559,4486,1414,311080,106.97,1.06,Bengali,15.62,Tier 2 City Customers,20-08-2024
PU-CMP-9150,SEO,College Students,20,"YouTube, Email, WhatsApp",90314,5620,1243,405,108945,454.62,-0.41,Bengali,8.05,Working Women,10-12-2024
PU-CMP-9151,Social Media,Tier 2 City Customers,25,Email,53859,6900,3990,2261,1607571,79.91,7.9,English,24.42,Working Women,24-10-2024
PU-CMP-9152,Influencer,College Students,22,YouTube,54938,3055,1219,406,157528,250.81,0.55,English,8.52,College Students,10-11-2024
PU-CMP-9153,SEO,Working Women,14,"Instagram, Google",92387,4106,2430,940,416420,175.79,1.52,Hindi,8.09,Premium Shoppers,12-05-2025
PU-CMP-9154,SEO,Tier 2 City Customers,30,"Facebook, WhatsApp, Email",97569,4604,1905,830,649060,221.42,2.53,Bengali,7.52,Youth,17-05-2025
PU-CMP-9155,Influencer,Premium Shoppers,26,"Google, Instagram",60283,2741,1319,834,295236,292.12,0.21,English,8.12,Youth,05-09-2024
PU-CMP-9156,Social Media,Youth,30,"YouTube, Facebook, Instagram",34829,3014,790,345,99360,241.41,0.19,Hindi,11.91,College Students,20-05-2025
PU-CMP-9157,Influencer,Youth,21,WhatsApp,64770,6849,2801,1910,987470,80,5.46,Bengali,17.85,Youth,27-03-2025
PU-CMP-9158,Email,Tier 2 City Customers,28,"Email, Facebook",20348,1586,645,466,111374,443.47,-0.46,Tamil,13.25,Working Women,05-11-2024
PU-CMP-9159,Paid Ads,Youth,11,"Facebook, Email, Instagram",26098,1262,734,555,305250,174.36,2.15,Tamil,9.77,Youth,23-04-2025
PU-CMP-9160,SEO,Working Women,23,"Google, Facebook",84470,11063,5632,3527,2303131,42.66,14.31,Hindi,23.94,College Students,06-09-2024
PU-CMP-9161,Social Media,Youth,12,Google,82314,1801,780,290,136590,643.27,-0.27,Hindi,3.49,Premium Shoppers,01-08-2024
PU-CMP-9162,SEO,Working Women,6,Instagram,45931,6713,2663,1115,446000,115.53,2.46,Tamil,22.84,Working Women,23-10-2024
PU-CMP-9163,Paid Ads,Youth,7,"Instagram, Google, YouTube",13652,368,183,144,61344,901.26,-0.53,Bengali,5.09,Working Women,13-02-2025
PU-CMP-9164,Email,Premium Shoppers,10,"Instagram, Facebook",42684,2966,919,624,280176,189.49,1.37,Tamil,10.56,Premium Shoppers,07-03-2025
PU-CMP-9165,Paid Ads,College Students,11,"YouTube, Facebook",92296,7189,2197,1656,765072,53.89,7.57,Tamil,11.96,Premium Shoppers,05-05-2025
PU-CMP-9166,Influencer,Tier 2 City Customers,24,Email,76372,4049,2346,1438,1019542,129.92,4.46,Bengali,10.26,College Students,10-05-2025
PU-CMP-9167,Social Media,Working Women,22,Google,69411,5887,1780,1406,421800,109.29,1.74,English,13.07,Premium Shoppers,21-02-2025
PU-CMP-9168,Paid Ads,Premium Shoppers,23,"WhatsApp, YouTube, Email",29553,1045,328,164,46576,1801.37,-0.84,English,5.2,Tier 2 City Customers,08-10-2024
PU-CMP-9169,Paid Ads,Working Women,27,"WhatsApp, Google",45989,1827,551,433,140725,162.57,1,Bengali,6.11,Youth,01-04-2025
PU-CMP-9170,Influencer,Working Women,6,Email,99121,6668,3819,2193,923253,47.99,7.77,Bengali,12.79,Youth,22-06-2025
